Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2013-10-17,INFRATEL,EQ,160.1,156.5,160.95,156.5,159.7,159.95,159.97,736363,11779780085000.0,10446,701570,0.9528
2013-10-18,INFRATEL,EQ,159.95,158.65,161.9,158.65,161.0,160.05,160.03,337306,5397868670000.0,8988,290968,0.8626
2013-10-21,INFRATEL,EQ,160.05,158.0,166.8,158.0,164.0,164.45,163.73,146191,2393576020000.0,4710,126924,0.8682
2013-10-22,INFRATEL,EQ,164.45,163.5,163.5,161.0,161.05,161.9,162.34,14807,240370745000.00003,1081,11374,0.7682
2013-10-23,INFRATEL,EQ,161.9,160.05,162.1,158.0,160.25,160.1,160.41,35733,573191070000.0,1673,25643,0.7176
2013-10-24,INFRATEL,EQ,160.1,160.1,161.5,158.75,159.95,159.05,159.74,156363,2497786150000.0,9106,144434,0.9237000000000001
2013-10-25,INFRATEL,EQ,159.05,158.55,159.85,157.25,158.0,157.9,158.06,142772,2256584235000.0,9702,125552,0.8794
2013-10-28,INFRATEL,EQ,157.9,151.75,156.5,150.25,152.3,153.8,153.64,815866,12535217225000.0,21116,613227,0.7515999999999999
2013-10-29,INFRATEL,EQ,153.8,154.0,154.0,150.25,151.05,151.5,151.57,814819,12350433165000.0,1816,801997,0.9843000000000001
2013-10-30,INFRATEL,EQ,151.5,151.15,156.4,151.0,153.4,153.6,152.12,1747175,26578716010000.0,3035,1710786,0.9792000000000001
2013-10-31,INFRATEL,EQ,153.6,153.0,169.0,151.4,166.5,164.85,158.86,651741,10353437310000.0,11527,544548,0.8355
2013-11-01,INFRATEL,EQ,164.85,160.55,167.8,160.55,162.45,162.1,162.2,362749,5883893050000.0,6411,319837,0.8817
2013-11-03,INFRATEL,EQ,162.1,164.0,164.0,160.5,160.8,161.1,161.23,5672,91451420000.0,222,3824,0.6742
2013-11-05,INFRATEL,EQ,161.1,160.6,163.75,155.1,159.6,160.95,158.51,713674,11312719190000.0,8913,647410,0.9072
2013-11-06,INFRATEL,EQ,160.95,159.0,169.75,158.05,166.0,165.2,165.09,687749,11353767195000.0,11081,603620,0.8776999999999999
2013-11-07,INFRATEL,EQ,165.2,167.9,169.4,165.55,168.9,168.0,167.29,112960,1889728735000.0002,4982,92387,0.8179000000000001
2013-11-08,INFRATEL,EQ,168.0,169.8,172.0,166.05,166.95,167.3,169.41,215692,3653953725000.0,15661,159849,0.7411
2013-11-11,INFRATEL,EQ,167.3,169.8,169.8,158.5,159.5,159.75,163.66,140861,2305321765000.0,2862,130490,0.9264
2013-11-12,INFRATEL,EQ,159.75,158.05,162.95,153.1,154.5,154.25,154.46,293726,4536934085000.0,3134,283178,0.9641
2013-11-13,INFRATEL,EQ,154.25,151.3,158.45,151.3,155.2,155.3,155.85,742653,11574069725000.0,2877,730456,0.9836
2013-11-14,INFRATEL,EQ,155.3,152.65,158.7,152.6,158.0,157.8,156.52,244658,3829283285000.0,2227,235716,0.9634999999999999
2013-11-18,INFRATEL,EQ,157.8,154.5,160.2,154.5,158.5,159.0,158.57,838177,13290953015000.0,7306,819689,0.9779000000000001
2013-11-19,INFRATEL,EQ,159.0,156.65,162.85,156.45,157.1,157.45,157.64,27902,439850609999.99994,1776,13435,0.4815
2013-11-20,INFRATEL,EQ,157.45,156.55,159.8,156.55,157.25,158.1,157.95,20546,324528890000.0,1473,13712,0.6674
2013-11-21,INFRATEL,EQ,158.1,157.1,159.65,157.0,158.95,158.9,158.85,176288,2800276585000.0,2995,150677,0.8547
2013-11-22,INFRATEL,EQ,158.9,158.55,159.75,158.55,159.0,159.15,159.01,98795,1570925270000.0,990,92331,0.9346
2013-11-25,INFRATEL,EQ,159.15,159.15,163.65,158.0,162.0,162.05,161.87,81701,1322466995000.0,3104,63460,0.7767000000000001
2013-11-26,INFRATEL,EQ,162.05,161.05,162.75,159.55,161.85,160.6,160.32,36944,592282765000.0,1294,31439,0.851
2013-11-27,INFRATEL,EQ,160.6,159.5,162.0,158.25,160.0,159.05,159.5,248920,3970184445000.0005,12374,229357,0.9214
2013-11-28,INFRATEL,EQ,159.05,157.5,160.55,156.0,156.8,156.15,158.74,41317,655875025000.0,2288,23758,0.5750000000000001
2013-11-29,INFRATEL,EQ,156.15,156.45,159.0,156.45,157.35,158.15,157.78,24394,384898475000.0,1724,11232,0.4604
2013-12-02,INFRATEL,EQ,158.15,158.05,160.4,157.0,158.85,158.45,158.34,75970,1202888680000.0,3659,59583,0.7843000000000001
2013-12-03,INFRATEL,EQ,158.45,157.0,161.8,157.0,159.55,160.0,159.78,91167,1456709840000.0,4940,67284,0.738
2013-12-04,INFRATEL,EQ,160.0,160.6,168.7,159.75,164.85,163.65,164.4,320339,5266454720000.0,7750,211795,0.6612
2013-12-05,INFRATEL,EQ,163.65,163.55,167.9,163.0,166.0,166.0,165.93,283250,4700099935000.0,9978,223894,0.7904000000000001
2013-12-06,INFRATEL,EQ,166.0,167.9,175.4,162.0,173.0,172.1,172.54,580989,10024579770000.0,21012,386514,0.6653
2013-12-09,INFRATEL,EQ,172.1,172.7,180.0,172.5,176.9,176.95,175.99,344730,6066923355000.0,7806,299642,0.8692000000000001
2013-12-10,INFRATEL,EQ,176.95,176.95,182.0,172.25,179.7,179.85,179.34,490500,8796844625000.0,19717,412148,0.8403
2013-12-11,INFRATEL,EQ,179.85,182.15,189.9,181.1,185.0,184.9,185.03,2444412,45229649720000.0,23801,2186267,0.8944
2013-12-12,INFRATEL,EQ,184.9,184.0,185.5,175.0,179.0,179.0,179.07,631194,11302964250000.0,19382,556923,0.8823000000000001
2013-12-13,INFRATEL,EQ,179.0,177.0,178.95,172.2,174.0,173.55,175.43,37822,663494865000.0,3123,27007,0.7141
2013-12-16,INFRATEL,EQ,173.55,169.75,175.65,169.75,173.5,173.35,172.69,24212,418114360000.0,2531,17216,0.7111
2013-12-17,INFRATEL,EQ,173.35,175.05,177.45,175.0,175.25,175.5,175.54,288162,5058450090000.0,2127,276131,0.9581999999999999
2013-12-18,INFRATEL,EQ,175.5,175.05,176.95,175.0,175.1,175.1,175.16,63096,1105167900000.0,2893,51399,0.8146
2013-12-19,INFRATEL,EQ,175.1,175.5,178.8,174.95,177.4,177.05,176.91,72249,1278132440000.0,2365,58052,0.8035
2013-12-20,INFRATEL,EQ,177.05,175.0,178.0,172.3,175.9,175.7,175.84,426335,7496867359999.999,10600,391356,0.918
2013-12-23,INFRATEL,EQ,175.7,174.2,179.75,166.8,171.6,169.85,172.1,6372955,109678858534999.98,16424,6225645,0.9769
2013-12-24,INFRATEL,EQ,169.85,171.0,174.0,167.0,168.5,168.45,169.64,69478,1178631595000.0,5253,44419,0.6393
2013-12-26,INFRATEL,EQ,168.45,169.3,172.5,168.0,169.0,169.0,170.0,28204,479465995000.0,2300,18444,0.6539
2013-12-27,INFRATEL,EQ,169.0,170.0,170.0,166.0,168.05,168.65,168.16,93082,1565244890000.0,5493,71469,0.7678
2013-12-30,INFRATEL,EQ,168.65,168.1,170.0,168.0,169.9,169.15,169.22,70211,1188088940000.0,5576,60111,0.8561
2013-12-31,INFRATEL,EQ,169.15,168.0,169.85,167.6,168.75,168.55,168.53,42516,716519395000.0,2630,27157,0.6386999999999999
2014-01-01,INFRATEL,EQ,168.55,169.5,170.0,167.75,167.95,168.15,168.47,13233,222939770000.00003,600,6011,0.45420000000000005
2014-01-02,INFRATEL,EQ,168.15,166.6,172.3,166.6,170.25,171.5,170.93,98992,1692112735000.0002,3989,83446,0.843
2014-01-03,INFRATEL,EQ,171.5,172.0,175.95,170.0,173.2,174.8,174.66,483177,8438982730000.0,12724,395286,0.8181
2014-01-06,INFRATEL,EQ,174.8,175.0,178.7,170.25,177.4,176.05,176.29,1127035,19868050095000.0,21091,1028201,0.9123000000000001
2014-01-07,INFRATEL,EQ,176.05,176.2,180.0,173.85,175.45,174.8,176.92,81502,1441916720000.0,5604,59747,0.7331000000000001
2014-01-08,INFRATEL,EQ,174.8,174.95,177.95,173.2,177.4,176.95,176.81,58616,1036401219999.9999,5592,39319,0.6708
2014-01-09,INFRATEL,EQ,176.95,175.1,178.15,175.1,177.05,177.2,177.13,52817,935529785000.0,5428,34733,0.6576000000000001
2014-01-10,INFRATEL,EQ,177.2,177.9,178.5,168.6,178.0,177.75,177.73,611082,10860638290000.0,7414,573005,0.9377
2014-01-13,INFRATEL,EQ,177.75,176.05,178.5,175.0,176.0,176.4,176.52,22147,390945255000.0,5183,13563,0.6124
2014-01-14,INFRATEL,EQ,176.4,177.9,179.8,174.0,174.25,175.25,175.33,20377,357266270000.0,1784,10927,0.5362
2014-01-15,INFRATEL,EQ,175.25,172.7,176.9,172.7,175.0,174.9,175.14,2272058,39793845910000.0,11997,2232535,0.9826
2014-01-16,INFRATEL,EQ,174.9,176.55,176.55,170.0,170.0,172.8,174.15,618233,10766652410000.0,6892,579914,0.938
2014-01-17,INFRATEL,EQ,172.8,170.2,173.65,165.4,165.85,171.9,172.76,476833,8237907765000.001,12294,418280,0.8772
2014-01-20,INFRATEL,EQ,171.9,166.25,170.45,166.05,167.5,167.6,167.58,62805,1052483980000.0001,4034,44245,0.7045
2014-01-21,INFRATEL,EQ,167.6,166.2,168.0,165.35,167.0,166.95,166.77,40312,672295285000.0,1225,31315,0.7768
2014-01-22,INFRATEL,EQ,166.95,165.25,169.5,164.0,164.15,165.4,166.98,14664,244862490000.0,998,6421,0.4379
2014-01-23,INFRATEL,EQ,165.4,161.6,171.45,161.6,168.5,168.05,167.19,2706015,45240974795000.0,13605,2276304,0.8412000000000001
2014-01-24,INFRATEL,EQ,168.05,170.9,175.2,169.1,172.8,174.1,172.83,1690454,29216236050000.0,23941,1490123,0.8815000000000001
2014-01-27,INFRATEL,EQ,174.1,175.0,175.1,166.0,168.0,167.75,168.22,736309,12386393005000.0,10090,610315,0.8289
2014-01-28,INFRATEL,EQ,167.75,168.0,173.65,167.5,172.0,171.75,171.94,184255,3168059225000.0,9684,145199,0.788
2014-01-29,INFRATEL,EQ,171.75,175.0,177.55,172.75,173.55,174.0,174.68,415425,7256528475000.0,18023,304817,0.7337
2014-01-30,INFRATEL,EQ,174.0,173.0,173.1,168.5,171.5,171.25,171.38,178340,3056341995000.0,5781,113393,0.6358
2014-01-31,INFRATEL,EQ,171.25,171.95,173.1,170.5,171.75,171.95,171.94,173173,2977479080000.0,6994,126973,0.7332
2014-02-03,INFRATEL,EQ,171.95,172.0,172.0,162.35,163.7,164.45,167.8,331524,5563030705000.0,14648,236781,0.7142000000000001
2014-02-04,INFRATEL,EQ,164.45,165.0,168.0,163.7,165.95,165.25,165.98,115192,1911956820000.0,5965,74413,0.6459999999999999
2014-02-05,INFRATEL,EQ,165.25,164.05,169.8,164.05,165.5,165.85,167.63,133255,2233721360000.0,8727,86573,0.6497
2014-02-06,INFRATEL,EQ,165.85,164.6,173.35,164.6,169.5,169.5,170.31,306438,5218912435000.0,21775,204369,0.6668999999999999
2014-02-07,INFRATEL,EQ,169.5,168.25,173.5,165.75,167.45,167.05,167.6,2720807,45600669140000.0,16119,1478956,0.5436
2014-02-10,INFRATEL,EQ,167.05,167.95,169.5,164.5,165.45,165.75,166.15,1233008,20486378335000.0,10405,1181579,0.9583
2014-02-11,INFRATEL,EQ,165.75,165.75,169.25,165.0,167.35,167.0,167.63,197195,3305563295000.0,7009,170050,0.8623000000000001
2014-02-12,INFRATEL,EQ,167.0,167.95,168.9,166.75,168.0,167.95,167.87,1988042,33374102795000.0,6656,1936899,0.9743
2014-02-13,INFRATEL,EQ,167.95,167.05,168.65,165.5,168.2,168.35,167.03,349376,5835781290000.0,11209,279324,0.7995000000000001
2014-02-14,INFRATEL,EQ,168.35,168.0,174.3,167.9,173.7,172.75,169.08,2860468,48363924870000.0,4175,2771636,0.9689
2014-02-17,INFRATEL,EQ,172.75,174.9,176.0,165.0,170.0,170.0,174.04,752568,13097654910000.0,7460,545895,0.7254
2014-02-18,INFRATEL,EQ,170.0,169.25,171.8,168.55,170.0,170.6,170.25,573261,9759894570000.0,1273,557807,0.973
2014-02-19,INFRATEL,EQ,170.6,171.0,172.5,167.9,170.2,171.25,171.23,28736,492050955000.0,1915,14255,0.4961
2014-02-20,INFRATEL,EQ,171.25,169.55,171.75,168.45,171.0,170.15,170.22,20110,342310515000.0,1107,12620,0.6275000000000001
2014-02-21,INFRATEL,EQ,170.15,170.5,173.9,168.5,173.6,172.4,170.4,1377669,23475656570000.0,2984,1356007,0.9843000000000001
2014-02-24,INFRATEL,EQ,172.4,169.2,173.45,169.2,170.05,171.5,171.03,771916,13202196775000.0,2047,763325,0.9889
2014-02-25,INFRATEL,EQ,171.5,170.25,172.5,170.0,172.0,171.85,171.29,1541690,26407617255000.0,4828,1485931,0.9638
2014-02-26,INFRATEL,EQ,171.85,171.0,172.25,169.0,172.0,171.95,171.13,1497090,25619276065000.0,3406,1439862,0.9618000000000001
2014-02-28,INFRATEL,EQ,171.95,172.0,181.8,172.0,179.0,179.8,177.4,1959185,34755691595000.0,15397,1803232,0.9204000000000001
2014-03-03,INFRATEL,EQ,179.8,177.2,193.0,177.2,187.5,187.6,187.53,364203,6829987084999.999,11201,204937,0.5627000000000001
2014-03-04,INFRATEL,EQ,187.6,190.0,193.9,185.05,191.5,190.3,189.12,2440949,46162957510000.0,6243,2384457,0.9769
2014-03-05,INFRATEL,EQ,190.3,197.5,214.0,197.05,200.1,201.5,202.71,2555115,51795328830000.0,41709,1430242,0.5598
2014-03-06,INFRATEL,EQ,201.5,201.9,207.4,201.9,206.85,206.6,205.89,1575824,32444982280000.0,25110,1312346,0.8328
2014-03-07,INFRATEL,EQ,206.6,209.9,215.0,202.4,204.4,205.45,209.51,390017,8171102920000.0,11300,160828,0.41240000000000004
2014-03-10,INFRATEL,EQ,205.45,202.0,214.0,202.0,214.0,211.9,210.38,991069,20850176020000.0,40576,712192,0.7186
2014-03-11,INFRATEL,EQ,211.9,211.9,213.95,204.05,208.0,210.9,209.7,1691837,35477142195000.0,29997,1437945,0.8499
2014-03-12,INFRATEL,EQ,210.9,207.5,209.2,202.0,202.25,203.0,205.72,978724,20134484030000.0,17013,886102,0.9054000000000001
2014-03-13,INFRATEL,EQ,203.0,202.25,205.9,198.0,200.0,199.85,202.07,595835,12040009675000.0,10689,477946,0.8020999999999999
2014-03-14,INFRATEL,EQ,199.85,199.85,202.0,194.0,194.25,196.15,198.68,127283,2528831930000.0,5342,87274,0.6857
2014-03-18,INFRATEL,EQ,196.15,194.0,202.95,194.0,200.0,199.9,200.12,766649,15342029825000.0,23221,608618,0.7939
2014-03-19,INFRATEL,EQ,199.9,195.5,201.3,195.5,198.75,199.3,200.0,1091766,21835860675000.0,10064,977375,0.8952
2014-03-20,INFRATEL,EQ,199.3,197.3,199.75,195.5,196.0,196.2,196.56,116450,2288888160000.0,3678,101331,0.8702
2014-03-21,INFRATEL,EQ,196.2,195.05,200.0,190.0,200.0,199.65,199.2,917772,18281906715000.0,11087,734756,0.8006000000000001
2014-03-22,INFRATEL,EQ,199.65,198.1,199.8,195.1,196.3,196.5,196.71,2426,47721140000.0,234,1023,0.4217
2014-03-24,INFRATEL,EQ,196.5,195.35,200.5,195.35,199.0,197.9,199.04,52886,1052638180000.0001,2030,23029,0.4354
2014-03-25,INFRATEL,EQ,197.9,193.8,202.0,188.0,200.0,199.7,188.55,12993066,244989661030000.03,21422,12279627,0.9451
2014-03-26,INFRATEL,EQ,199.7,200.0,209.45,199.0,208.05,207.05,202.48,786460,15924247260000.0,13262,586439,0.7456999999999999
2014-03-27,INFRATEL,EQ,207.05,205.05,210.45,205.05,208.8,209.5,209.79,1357085,28470533750000.0,20375,1257859,0.9269
2014-03-28,INFRATEL,EQ,209.5,208.0,209.7,202.1,204.0,204.0,205.26,156180,3205720380000.0,4516,103488,0.6626000000000001
2014-03-31,INFRATEL,EQ,204.0,205.1,210.25,200.55,200.8,203.4,206.29,70932,1463259350000.0,2335,40082,0.5651
2014-04-01,INFRATEL,EQ,203.4,202.1,205.9,200.05,200.5,203.75,203.87,820777,16733186555000.002,21441,686139,0.836
2014-04-02,INFRATEL,EQ,203.75,204.5,205.7,201.45,203.0,203.05,203.14,36041,732135030000.0,2492,19714,0.547
2014-04-03,INFRATEL,EQ,203.05,201.15,203.45,195.0,199.35,199.1,200.58,1226119,24593998850000.0,2694,1203991,0.9820000000000001
2014-04-04,INFRATEL,EQ,199.1,200.0,201.4,198.5,199.8,199.8,199.76,124539,2487751055000.0,2157,96070,0.7714
2014-04-07,INFRATEL,EQ,199.8,196.1,202.85,196.1,200.0,200.25,200.03,56456,1129269195000.0,1958,38552,0.6829000000000001
2014-04-09,INFRATEL,EQ,200.25,200.0,200.0,195.4,195.6,195.95,196.27,178135,3496231845000.0005,7803,147634,0.8288
2014-04-10,INFRATEL,EQ,195.95,196.55,199.8,194.55,196.0,195.95,196.38,62984,1236891640000.0,2705,43054,0.6836
2014-04-11,INFRATEL,EQ,195.95,196.05,198.6,195.05,195.25,195.4,196.75,45632,897810200000.0,2250,32041,0.7022
2014-04-15,INFRATEL,EQ,195.4,196.0,197.95,194.55,195.4,195.6,196.5,102261,2009458060000.0002,7462,82432,0.8061
2014-04-16,INFRATEL,EQ,195.6,194.15,197.9,194.15,195.5,195.7,196.09,310889,6096250870000.0,5920,287352,0.9243000000000001
2014-04-17,INFRATEL,EQ,195.7,196.0,200.0,191.7,200.0,195.15,193.56,494632,9573914745000.0,3406,474087,0.9584999999999999
2014-04-21,INFRATEL,EQ,195.15,195.15,199.9,195.15,198.0,198.35,197.21,444154,8759119340000.001,1907,424693,0.9562
2014-04-22,INFRATEL,EQ,198.35,196.0,200.05,196.0,199.0,198.95,198.93,205694,4091797190000.0,7217,165262,0.8034
2014-04-23,INFRATEL,EQ,198.95,198.95,209.4,197.6,205.5,203.7,202.79,1995964,40476007880000.0,28211,1689143,0.8462999999999999
2014-04-25,INFRATEL,EQ,203.7,210.0,214.0,208.6,209.55,211.4,211.35,4835864,102207390000000.0,46013,4368156,0.9033
2014-04-28,INFRATEL,EQ,211.4,211.0,214.5,208.05,213.0,213.3,212.83,810349,17246524419999.998,8649,662531,0.8176000000000001
2014-04-29,INFRATEL,EQ,213.3,214.95,216.0,211.2,213.65,214.95,214.87,2313137,49701399950000.0,22995,2134945,0.923
2014-04-30,INFRATEL,EQ,214.95,216.0,218.5,214.0,217.0,215.65,216.0,1958930,42312662760000.0,18627,1778555,0.9079
2014-05-02,INFRATEL,EQ,215.65,217.0,222.1,212.0,219.3,219.3,217.43,894038,19438785595000.0,17879,779084,0.8714000000000001
2014-05-05,INFRATEL,EQ,219.3,220.0,223.85,202.5,213.0,213.55,219.7,3167480,69590095510000.0,27887,2832346,0.8942
2014-05-06,INFRATEL,EQ,213.55,215.0,223.0,214.1,222.0,222.6,221.17,403713,8928732590000.0,12673,297783,0.7376
2014-05-07,INFRATEL,EQ,222.6,224.5,225.35,223.0,225.0,224.65,224.65,467570,10503884500000.0,9866,355242,0.7598
2014-05-08,INFRATEL,EQ,224.65,224.0,225.1,216.15,223.0,224.5,223.09,248356,5540459950000.0,9170,163372,0.6578
2014-05-09,INFRATEL,EQ,224.5,225.0,225.0,219.0,224.25,223.75,223.52,166157,3713947810000.0,7397,119167,0.7172
2014-05-12,INFRATEL,EQ,223.75,223.0,224.3,221.0,222.0,221.9,222.85,179672,4003997665000.0,5547,145155,0.8079000000000001
2014-05-13,INFRATEL,EQ,221.9,222.1,225.1,221.35,223.7,223.65,223.74,282065,6310859215000.0,6316,237332,0.8414
2014-05-14,INFRATEL,EQ,223.65,220.65,247.1,220.65,238.05,236.3,227.26,2654454,60324918895000.01,12352,1599842,0.6027
2014-05-15,INFRATEL,EQ,236.3,238.0,239.4,229.0,230.0,230.9,232.04,231287,5366849510000.0,7222,128530,0.5557
2014-05-16,INFRATEL,EQ,230.9,227.0,236.0,216.85,234.0,233.15,230.89,431708,9967637510000.0,8035,316650,0.7334999999999999
2014-05-19,INFRATEL,EQ,233.15,234.0,235.5,232.45,235.0,234.95,234.95,330224,7758687434999.999,3851,295522,0.8948999999999999
2014-05-20,INFRATEL,EQ,234.95,235.0,235.0,226.0,235.0,233.75,231.15,92216,2131529845000.0,2710,52212,0.5662
2014-05-21,INFRATEL,EQ,233.75,233.05,235.1,231.0,235.0,234.9,234.84,471878,11081442520000.0,6942,362719,0.7687
2014-05-22,INFRATEL,EQ,234.9,235.0,240.2,232.6,238.0,239.05,236.3,524979,12405439940000.0,6339,451801,0.8606
2014-05-23,INFRATEL,EQ,239.05,238.0,241.9,230.25,236.0,235.85,238.72,1057850,25252537460000.0,23031,498941,0.4717
2014-05-26,INFRATEL,EQ,235.85,240.0,245.0,236.15,241.0,238.9,240.81,1024333,24667282205000.0,18758,882858,0.8619
2014-05-27,INFRATEL,EQ,238.9,240.05,241.65,229.2,233.0,231.95,233.49,89596,2091955885000.0002,5912,57301,0.6395000000000001
2014-05-28,INFRATEL,EQ,231.95,232.9,242.0,231.05,236.15,239.85,237.48,210017,4987443675000.0,18605,154892,0.7375
2014-05-29,INFRATEL,EQ,239.85,239.9,239.9,231.35,236.0,234.55,233.82,147686,3453228190000.0,13228,102803,0.6961
2014-05-30,INFRATEL,EQ,234.55,237.25,237.25,228.25,231.0,231.5,232.47,281269,6538728620000.0,18460,203809,0.7245999999999999
2014-06-02,INFRATEL,EQ,231.5,232.45,239.45,230.05,235.0,236.15,233.5,542231,12661066280000.0,17480,450257,0.8304
2014-06-03,INFRATEL,EQ,236.15,236.1,241.0,233.05,234.75,234.05,236.97,92411,2189865480000.0,5185,56245,0.6086
2014-06-04,INFRATEL,EQ,234.05,233.0,245.45,233.0,244.5,244.95,243.38,958024,23316689890000.0,16847,835075,0.8717
2014-06-05,INFRATEL,EQ,244.95,245.0,246.5,241.4,241.55,244.9,244.4,620174,15156829210000.0,5625,574870,0.9269
2014-06-06,INFRATEL,EQ,244.9,244.0,245.5,240.0,245.0,244.75,242.5,1891144,45860107340000.0,7723,1828083,0.9667
2014-06-09,INFRATEL,EQ,244.75,241.1,246.5,240.15,245.2,245.0,244.67,543482,13297615635000.0,9782,464822,0.8553000000000001
2014-06-10,INFRATEL,EQ,245.0,247.05,268.0,244.1,258.5,259.95,251.87,1403755,35356883700000.0,19133,1118084,0.7965000000000001
2014-06-11,INFRATEL,EQ,259.95,263.55,263.55,251.85,259.75,259.7,259.11,572428,14832311144999.998,16389,456597,0.7976000000000001
2014-06-12,INFRATEL,EQ,259.7,259.0,261.7,258.5,259.3,259.95,259.93,500775,13016698195000.0,9083,440667,0.88
2014-06-13,INFRATEL,EQ,259.95,264.0,264.0,249.75,254.0,251.35,255.28,453550,11578293200000.0,17603,351751,0.7756000000000001
2014-06-16,INFRATEL,EQ,251.35,254.8,254.8,244.0,245.1,246.15,246.38,404220,9959260395000.0,9972,360174,0.891
2014-06-17,INFRATEL,EQ,246.15,245.1,256.0,245.1,254.5,252.55,252.87,1289332,32603862085000.004,3946,1247939,0.9679000000000001
2014-06-18,INFRATEL,EQ,252.55,256.0,256.0,245.0,247.8,246.6,249.36,326439,8140155434999.999,11050,260263,0.7973
2014-06-19,INFRATEL,EQ,246.6,244.1,250.0,243.05,250.0,249.2,247.74,58442,1447823265000.0,2670,29352,0.5022
2014-06-20,INFRATEL,EQ,249.2,251.0,251.0,240.05,241.0,242.5,244.67,146262,3578535279999.9995,6814,111106,0.7595999999999999
2014-06-23,INFRATEL,EQ,242.5,241.1,243.0,234.55,235.75,235.75,236.68,104132,2464560435000.0,6389,69554,0.6679
2014-06-24,INFRATEL,EQ,235.75,235.75,249.9,232.5,248.55,247.4,245.78,179763,4418273145000.0,6570,88880,0.4944
2014-06-25,INFRATEL,EQ,247.4,248.0,250.4,245.95,249.45,248.2,248.15,406030,10075813145000.0,8206,345720,0.8515
2014-06-26,INFRATEL,EQ,248.2,248.2,261.55,248.2,249.9,249.95,250.57,898767,22520388690000.0,20044,761720,0.8475
2014-06-27,INFRATEL,EQ,249.95,250.0,266.0,249.95,262.5,263.05,256.5,1141963,29291777875000.0,17647,899190,0.7874
2014-06-30,INFRATEL,EQ,263.05,258.6,262.0,250.25,255.95,255.6,255.76,143398,3667489825000.0,7015,82319,0.5740999999999999
2014-07-01,INFRATEL,EQ,255.6,256.25,274.9,256.25,261.0,259.95,266.97,1150182,30706766300000.0,37605,725119,0.6304
2014-07-02,INFRATEL,EQ,259.95,259.35,269.0,255.05,265.0,264.7,261.35,376878,9849616900000.0,15428,258649,0.6863
2014-07-03,INFRATEL,EQ,264.7,265.5,269.7,263.1,267.0,267.0,265.77,175497,4664153450000.0,7398,123117,0.7015000000000001
2014-07-04,INFRATEL,EQ,267.0,270.0,271.0,260.15,261.0,261.0,262.56,222290,5836547790000.0,5053,152018,0.6839000000000001
2014-07-07,INFRATEL,EQ,261.0,260.25,262.9,252.0,255.75,254.3,254.51,645769,16435574669999.998,17863,485925,0.7525000000000001
2014-07-08,INFRATEL,EQ,254.3,258.75,261.4,246.65,254.5,253.75,255.9,776378,19867460445000.0,21420,637930,0.8217
2014-07-09,INFRATEL,EQ,253.75,253.0,254.7,246.2,252.0,252.4,251.74,108440,2729849975000.0,3426,77711,0.7166
2014-07-10,INFRATEL,EQ,252.4,249.9,258.9,249.5,253.1,253.95,254.16,249847,6350104230000.0,10310,182104,0.7289
2014-07-11,INFRATEL,EQ,253.95,252.15,259.0,252.0,255.0,255.9,257.31,528060,13587696240000.0,5541,494083,0.9357
2014-07-14,INFRATEL,EQ,255.9,253.3,259.5,248.0,255.25,254.8,253.56,130650,3312699885000.0,5987,65633,0.5024000000000001
2014-07-15,INFRATEL,EQ,254.8,254.8,265.95,254.8,262.1,262.95,263.42,358988,9456484875000.0,14614,215176,0.5994
2014-07-16,INFRATEL,EQ,262.95,263.0,265.05,263.0,264.0,264.15,264.76,128444,3400678215000.0,3598,92158,0.7175
2014-07-17,INFRATEL,EQ,264.15,264.1,268.0,258.4,263.0,264.85,265.02,1088807,28855169114999.996,10564,1012712,0.9301
2014-07-18,INFRATEL,EQ,264.85,264.0,265.25,261.05,264.0,264.45,264.02,148864,3930316554999.9995,3718,133134,0.8943000000000001
2014-07-21,INFRATEL,EQ,264.45,265.0,266.8,260.0,260.0,261.2,264.39,497460,13152435710000.0,5125,465063,0.9349
2014-07-22,INFRATEL,EQ,261.2,258.55,270.0,258.55,269.95,268.0,265.93,233553,6210889050000.0,5700,173002,0.7406999999999999
2014-07-23,INFRATEL,EQ,268.0,269.0,270.6,266.15,269.55,269.35,269.87,602425,16257397319999.998,19503,486980,0.8084
2014-07-24,INFRATEL,EQ,269.35,265.05,267.9,260.0,261.3,261.65,262.01,147054,3852963479999.9995,5625,90488,0.6153000000000001
